FECHA,CIERRE,MAX.DIA,MIN.DIA,VOLUMEN,IMPORTE,INDICE
 5/29/2014 ,37.69,38.1,37.3,"2,204,885","83,182,035",14
 5/28/2014 ,37.73,37.9,37.51,"1,158,551","43,711,310",13
 5/27/2014 ,37.83,37.94,37.3,"1,115,168","42,045,408",12
 5/26/2014 ,37.69,37.82,37.18,"518,908","19,585,576",11
 5/23/2014 ,37.27,37.45,37.15,"1,269,672","47,280,744",10
 5/22/2014 ,37.33,37.8,37.15,"2,517,921","94,293,739",9
 5/21/2014 ,37.6,37.77,36.91,"1,662,909","61,980,871",8
 5/20/2014 ,37.18,37.25,36.8,"2,528,577","93,700,004",7
 5/19/2014 ,36.88,36.9,36.37,"1,360,464","50,005,486",6
 5/16/2014 ,36.44,36.72,36,"1,229,195","44,781,249",5
 5/15/2014 ,36.06,36.71,36,"978,826","35,468,952",4
 5/14/2014 ,36.74,36.93,36.22,"1,800,579","65,899,730",3
 5/13/2014 ,36.33,36.5,35.97,"1,697,816","61,718,398",2
 5/12/2014 ,36.09,36.22,35.35,"1,564,310","56,044,853",1
